reward_call_index,case_id,reference_outcome,correct_generations,reward_std,outcome_variants,generated_allowed,generated_dismissed,valid_generations,p_allowed_sampled,y_allowed,call_bin
25,sc_2006_insc_233,dismissed,6.0,0.13522596462194866,2,2,6,8,0.25,0,0
25,sc_2012_insc_141,allowed,4.0,0.20384016411182665,2,4,4,8,0.5,1,0
25,sc_2019_insc_871,dismissed,3.0,0.1832258046257384,2,5,3,8,0.625,0,0
25,sc_2024_insc_186,allowed,4.0,0.2032441012543916,2,4,4,8,0.5,1,0
26,in_abs_train_6445,dismissed,4.0,0.18612032578319554,2,4,4,8,0.5,0,0
26,in_abs_train_687,dismissed,4.0,0.20067345320552132,2,4,4,8,0.5,0,0
26,sc_1959_1_1287_1309_en,dismissed,5.0,0.18469387732603715,3,1,5,6,0.16666666666666666,0,0
26,sc_1968_insc_191,allowed,5.0,0.18239997258771723,2,5,3,8,0.625,1,0
26,sc_1992_insc_151,allowed,6.0,0.21349062932898216,2,6,2,8,0.75,1,0
26,sc_2002_insc_295,allowed,5.0,0.19247412030521177,2,5,3,8,0.625,1,0
26,sc_2005_insc_44,allowed,3.0,0.1479363750354116,2,3,5,8,0.375,1,0
26,sc_2008_insc_725,dismissed,5.0,0.1443875329191744,2,3,5,8,0.375,0,0
26,sc_2009_insc_862,allowed,6.0,0.20870934638832364,2,6,2,8,0.75,1,0
26,sc_2013_insc_361,allowed,4.0,0.19360104462494793,2,4,4,8,0.5,1,0
26,sc_2018_insc_1100,dismissed,4.0,0.1860289584050434,3,3,4,7,0.42857142857142855,0,0
26,sc_2020_insc_208,dismissed,3.0,0.18020014225810493,2,5,3,8,0.625,0,0
27,in_abs_train_1667,allowed,6.0,0.18817818210585216,2,6,2,8,0.75,1,0
27,sc_1953_insc_57,allowed,3.0,0.16933620404390787,2,3,5,8,0.375,1,0
27,sc_1964_insc_110,dismissed,6.0,0.17240323558009907,2,2,6,8,0.25,0,0
27,sc_1970_insc_180,dismissed,2.0,0.20323745788046618,2,6,2,8,0.75,0,0
27,sc_1974_insc_126,dismissed,2.0,0.20243554695172197,3,5,2,7,0.7142857142857143,0,0
27,sc_1981_insc_96,dismissed,4.0,0.16831946400902575,2,4,4,8,0.5,0,0
27,sc_2005_insc_605,allowed,4.0,0.20688211152151853,2,4,4,8,0.5,1,0
27,sc_2006_insc_747,dismissed,5.0,0.1841896833434223,2,3,5,8,0.375,0,0
27,sc_2008_insc_1464,dismissed,5.0,0.20577731549281267,2,3,5,8,0.375,0,0
27,sc_2010_insc_333,allowed,6.0,0.16184902232261308,2,6,2,8,0.75,1,0
27,sc_2012_insc_124,allowed,5.0,0.1808379241521387,2,5,3,8,0.625,1,0
27,sc_2019_insc_615,allowed,2.0,0.18768232801731757,2,2,6,8,0.25,1,0
28,in_abs_train_168,allowed,3.0,0.19924694248985853,2,3,5,8,0.375,1,0
28,in_abs_train_2651,allowed,6.0,0.1672147063622908,2,6,2,8,0.75,1,0
28,in_abs_train_6924,dismissed,3.0,0.21756436940187365,2,5,3,8,0.625,0,0
28,sc_1960_insc_126,dismissed,6.0,0.1537363651881544,2,2,6,8,0.25,0,0
28,sc_1965_insc_260,dismissed,3.0,0.19229126802900873,2,5,3,8,0.625,0,0
28,sc_1968_insc_241,dismissed,4.0,0.19285916169578254,2,4,4,8,0.5,0,0
28,sc_1978_insc_57,allowed,4.0,0.16968492585311568,2,4,4,8,0.5,1,0
28,sc_1996_insc_1296,allowed,5.0,0.17965497376419692,2,5,3,8,0.625,1,0
28,sc_2007_insc_685,allowed,5.0,0.1995881374309971,2,5,3,8,0.625,1,0
28,sc_2016_insc_1201,dismissed,5.0,0.17683471606673176,2,3,5,8,0.375,0,0
28,sc_2022_insc_597,dismissed,5.0,0.1880469893340249,2,3,5,8,0.375,0,0
28,sc_2023_insc_249,allowed,7.0,0.12294819157881096,2,7,1,8,0.875,1,0
29,in_abs_train_973,dismissed,3.0,0.19246295631652743,2,5,3,8,0.625,0,0
29,sc_1957_insc_79,dismissed,4.0,0.22043642115995604,2,4,4,8,0.5,0,0
29,sc_1986_insc_82,allowed,5.0,0.18416216015790543,2,5,3,8,0.625,1,0
29,sc_1998_insc_254,allowed,5.0,0.20248474442221764,2,5,3,8,0.625,1,0
29,sc_1999_insc_65,allowed,6.0,0.16166665707842387,2,6,2,8,0.75,1,0
29,sc_2004_insc_311,dismissed,2.0,0.2023291256502591,2,6,2,8,0.75,0,0
29,sc_2006_insc_897,dismissed,4.0,0.20678991830478582,2,4,4,8,0.5,0,0
29,sc_2011_insc_607,allowed,4.0,0.1881290334693903,2,4,4,8,0.5,1,0
29,sc_2017_insc_1263,allowed,4.0,0.16735891834657662,2,4,4,8,0.5,1,0
29,sc_2018_insc_589,dismissed,3.0,0.18124815706235542,2,5,3,8,0.625,0,0
29,sc_2020_insc_146,dismissed,3.0,0.1708888495014481,2,5,3,8,0.625,0,0
29,sc_2022_insc_610,allowed,3.0,0.2010424062409293,2,3,5,8,0.375,1,0
30,in_abs_train_5478,allowed,5.0,0.1603605976423723,2,5,3,8,0.625,1,0
30,sc_1953_insc_25,dismissed,5.0,0.16800846570096958,2,3,5,8,0.375,0,0
30,sc_1957_insc_1,dismissed,4.0,0.1949562577088129,2,4,4,8,0.5,0,0
30,sc_1961_insc_182,allowed,5.0,0.18890452085238157,2,5,3,8,0.625,1,0
30,sc_1962_insc_210,allowed,4.0,0.1997437189187421,2,4,4,8,0.5,1,0
30,sc_1992_insc_329,allowed,6.0,0.1580401319162717,2,6,2,8,0.75,1,0
30,sc_1993_insc_340,dismissed,3.0,0.24495657515224498,2,5,3,8,0.625,0,0
30,sc_2009_insc_1170,dismissed,3.0,0.17458824052858585,2,5,3,8,0.625,0,0
30,sc_2011_insc_413,allowed,5.0,0.18083541254016433,2,5,3,8,0.625,1,0
30,sc_2012_insc_147,dismissed,5.0,0.19624727404748718,2,3,5,8,0.375,0,0
30,sc_2021_insc_744,allowed,7.0,0.10901070093475393,2,7,1,8,0.875,1,0
30,sc_2022_insc_1264,dismissed,7.0,0.13136918291889013,2,1,7,8,0.125,0,0
31,in_abs_train_4260,dismissed,2.0,0.1473736768821186,2,6,2,8,0.75,0,0
31,in_abs_train_5326,dismissed,5.0,0.18513803249303193,2,3,5,8,0.375,0,0
31,in_abs_train_753,dismissed,5.0,0.18841520892237365,2,3,5,8,0.375,0,0
31,sc_1971_insc_218,allowed,5.0,0.18036722213702958,2,5,3,8,0.625,1,0
31,sc_1983_insc_125,allowed,3.0,0.23315554409748698,2,3,5,8,0.375,1,0
31,sc_1988_insc_210,dismissed,4.0,0.19651650309096988,2,4,4,8,0.5,0,0
31,sc_2007_insc_72,allowed,4.0,0.16853219458743104,3,4,3,7,0.5714285714285714,1,0
31,sc_2010_insc_428,allowed,5.0,0.19545897715993832,2,5,3,8,0.625,1,0
31,sc_2014_insc_986,allowed,3.0,0.17282688884408892,2,3,5,8,0.375,1,0
31,sc_2020_insc_21,dismissed,6.0,0.1764508815485594,2,2,6,8,0.25,0,0
31,sc_2021_insc_74,allowed,4.0,0.18011507978036073,2,4,4,8,0.5,1,0
31,sc_2021_insc_823,dismissed,8.0,0.02162768249722473,1,0,8,8,0.0,0,0
32,in_abs_train_1508,allowed,5.0,0.1805708021752528,2,5,3,8,0.625,1,0
32,in_abs_train_2319,allowed,4.0,0.1890100208786487,2,4,4,8,0.5,1,0
32,in_abs_train_3241,allowed,4.0,0.21296880781305028,2,4,4,8,0.5,1,0
32,in_abs_train_3411,allowed,4.0,0.18708286933869706,2,4,4,8,0.5,1,0
32,sc_1964_insc_70,dismissed,2.0,0.16409900576257186,2,6,2,8,0.75,0,0
32,sc_1976_insc_32,dismissed,2.0,0.15930477523183428,2,6,2,8,0.75,0,0
32,sc_1978_insc_13,dismissed,4.0,0.14989845266281498,2,4,4,8,0.5,0,0
32,sc_1992_insc_318,allowed,5.0,0.1976969763654663,2,5,3,8,0.625,1,0
32,sc_1995_insc_581,allowed,4.0,0.22269700249118113,2,4,4,8,0.5,1,0
32,sc_1995_insc_737,dismissed,4.0,0.2168434848619225,2,4,4,8,0.5,0,0
32,sc_2007_insc_1220,dismissed,5.0,0.16128050306730463,2,3,5,8,0.375,0,0
32,sc_2010_insc_250,dismissed,5.0,0.19031803451224127,2,3,5,8,0.375,0,0
33,in_abs_train_3390,allowed,5.0,0.21660316758604295,2,5,3,8,0.625,1,0
33,in_abs_train_5606,allowed,4.0,0.1873849855578082,2,4,4,8,0.5,1,0
33,sc_1963_insc_153,dismissed,3.0,0.17602908565373263,2,5,3,8,0.625,0,0
33,sc_1981_insc_196,dismissed,4.0,0.19620314001532527,2,4,4,8,0.5,0,0
33,sc_1987_insc_118,dismissed,4.0,0.20329589531793468,2,4,4,8,0.5,0,0
33,sc_1993_insc_392,allowed,2.0,0.17995133752467227,2,2,6,8,0.25,1,0
33,sc_1995_insc_487,dismissed,4.0,0.19216998674914623,2,4,4,8,0.5,0,0
33,sc_1997_insc_325,dismissed,5.0,0.16708035797713236,2,3,5,8,0.375,0,0
33,sc_2002_insc_44,allowed,4.0,0.19422766154624074,2,4,4,8,0.5,1,0
33,sc_2020_insc_342,allowed,7.0,0.12408960885902456,2,7,1,8,0.875,1,0
33,sc_2022_insc_572,allowed,4.0,0.1892329097224471,2,4,4,8,0.5,1,0
33,sc_s_1997_2_260_266_en,dismissed,5.0,0.2237771131853038,2,3,5,8,0.375,0,0
34,in_abs_train_3529,dismissed,5.0,0.19119645609013933,2,3,5,8,0.375,0,0
34,in_abs_train_670,dismissed,5.0,0.178387891691225,2,3,5,8,0.375,0,0
34,sc_1968_insc_113,dismissed,3.0,0.17036340725908278,2,5,3,8,0.625,0,0
34,sc_1984_insc_193,dismissed,5.0,0.18524671774178797,2,3,5,8,0.375,0,0
34,sc_1993_insc_42,dismissed,4.0,0.18488119547430681,2,4,4,8,0.5,0,0
34,sc_1995_insc_419,dismissed,3.0,0.16960442820943655,2,5,3,8,0.625,0,0
34,sc_1995_insc_619,allowed,5.0,0.16555498912230693,2,5,3,8,0.625,1,0
34,sc_1996_insc_234,allowed,4.0,0.24524004841228714,3,4,3,7,0.5714285714285714,1,0
34,sc_1998_insc_355,allowed,4.0,0.1867855883808644,2,4,4,8,0.5,1,0
34,sc_2011_insc_840,allowed,4.0,0.21644566768251963,2,4,4,8,0.5,1,0
34,sc_2019_insc_1285,allowed,5.0,0.16138394565725447,2,5,3,8,0.625,1,0
34,sc_2021_insc_129,allowed,3.0,0.16389327576116697,2,3,5,8,0.375,1,0
35,in_abs_train_1607,dismissed,4.0,0.18041211290504008,2,4,4,8,0.5,0,0
35,in_abs_train_3481,dismissed,1.0,0.19529972101051685,2,7,1,8,0.875,0,0
35,in_abs_train_4002,allowed,2.0,0.21141022353256073,2,2,6,8,0.25,1,0
35,in_abs_train_5549,allowed,4.0,0.19914374920881434,2,4,4,8,0.5,1,0
35,sc_1961_insc_58,dismissed,5.0,0.1742418323412448,2,3,5,8,0.375,0,0
35,sc_1989_insc_164,dismissed,5.0,0.20783744316872788,2,3,5,8,0.375,0,0
35,sc_2004_insc_416,allowed,4.0,0.22087419982703888,2,4,4,8,0.5,1,0
35,sc_2006_insc_830,dismissed,6.0,0.1647096755072064,2,2,6,8,0.25,0,0
35,sc_2008_insc_1481,allowed,5.0,0.14720023534530877,2,5,3,8,0.625,1,0
35,sc_2016_insc_197,dismissed,4.0,0.18926886717480146,2,4,4,8,0.5,0,0
35,sc_2019_insc_274,allowed,5.0,0.19427110797248556,2,5,3,8,0.625,1,0
35,sc_2019_insc_99,allowed,3.0,0.17322870302713247,2,3,5,8,0.375,1,0
36,in_abs_train_3197,dismissed,2.0,0.2095807219168319,2,6,2,8,0.75,0,0
36,in_abs_train_3503,allowed,5.0,0.1754844255372846,2,5,3,8,0.625,1,0
36,sc_1967_insc_229,dismissed,7.0,0.14123798659539985,2,1,7,8,0.125,0,0
36,sc_1974_insc_171,dismissed,4.0,0.1839162634578185,2,4,4,8,0.5,0,0
36,sc_1994_insc_117,allowed,4.0,0.1828753147360133,2,4,4,8,0.5,1,0
36,sc_2005_insc_293,allowed,1.0,0.1762395321361597,2,1,7,8,0.125,1,0
36,sc_2007_insc_1209,dismissed,3.0,0.17440770942576722,2,5,3,8,0.625,0,0
36,sc_2007_insc_237,dismissed,5.0,0.19870585031845134,2,3,5,8,0.375,0,0
36,sc_2013_insc_832,allowed,2.0,0.20317648096094829,2,2,6,8,0.25,1,0
36,sc_2018_insc_714,allowed,5.0,0.17283417686425745,2,5,3,8,0.625,1,0
36,sc_2020_insc_375,dismissed,2.0,0.16927238918698886,2,6,2,8,0.75,0,0
36,sc_2024_insc_452,allowed,4.0,0.2097151776025482,2,4,4,8,0.5,1,0
37,in_abs_train_3012,allowed,5.0,0.18833925153667194,2,5,3,8,0.625,1,0
37,in_abs_train_3451,dismissed,4.0,0.18641834434181323,2,4,4,8,0.5,0,0
37,in_abs_train_4517,dismissed,1.0,0.17309368659036442,2,7,1,8,0.875,0,0
37,in_abs_train_5215,allowed,6.0,0.15431738731194777,2,6,2,8,0.75,1,0
37,sc_1999_insc_9,dismissed,6.0,0.17458677012891588,2,2,6,8,0.25,0,0
37,sc_2003_insc_54,allowed,3.0,0.2119302668238582,2,3,5,8,0.375,1,0
37,sc_2005_insc_104,allowed,3.0,0.18498270419661042,2,3,5,8,0.375,1,0
37,sc_2005_insc_270,dismissed,2.0,0.1580380280182018,2,6,2,8,0.75,0,0
37,sc_2006_insc_251,dismissed,4.0,0.20854264950923104,2,4,4,8,0.5,0,0
37,sc_2009_insc_552,allowed,2.0,0.17403461247949167,2,2,6,8,0.25,1,0
37,sc_2011_insc_127,dismissed,4.0,0.1989929843921679,2,4,4,8,0.5,0,0
37,sc_2020_insc_29,allowed,7.0,0.13026000035581495,2,7,1,8,0.875,1,0
38,in_abs_train_4471,allowed,3.0,0.21211244711473343,2,3,5,8,0.375,1,0
38,sc_1968_insc_195,dismissed,5.0,0.22645691705637824,2,3,5,8,0.375,0,0
38,sc_1986_insc_227,allowed,5.0,0.18579140435590577,2,5,3,8,0.625,1,0
38,sc_1989_insc_219,allowed,2.0,0.2051563261771037,2,2,6,8,0.25,1,0
38,sc_1996_insc_952,allowed,4.0,0.2036246381758431,2,4,4,8,0.5,1,0
38,sc_1997_insc_746,allowed,3.0,0.1912994771075607,2,3,5,8,0.375,1,0
38,sc_2010_insc_625,dismissed,1.0,0.1407291177925563,2,7,1,8,0.875,0,0
38,sc_2013_insc_223,dismissed,5.0,0.1495289778693092,2,3,5,8,0.375,0,0
38,sc_2014_insc_579,allowed,4.0,0.22644420433866574,2,4,4,8,0.5,1,0
38,sc_2018_insc_864,dismissed,2.0,0.15915115974756683,2,6,2,8,0.75,0,0
38,sc_2019_insc_383,dismissed,2.0,0.15342360462248678,2,6,2,8,0.75,0,0
38,sc_2022_insc_1128,dismissed,3.0,0.2161673563369107,2,5,3,8,0.625,0,0
39,in_abs_train_1828,dismissed,4.0,0.19231094322458242,2,4,4,8,0.5,0,0
39,in_abs_train_1833,dismissed,4.0,0.20376160120450848,2,4,4,8,0.5,0,0
39,in_abs_train_6020,dismissed,1.0,0.13591830588160111,2,7,1,8,0.875,0,0
39,in_abs_train_6692,allowed,3.0,0.158320990736641,2,3,5,8,0.375,1,0
39,sc_1961_insc_320,allowed,5.0,0.15380594433255085,2,5,3,8,0.625,1,0
39,sc_1964_insc_221,dismissed,3.0,0.23288961029014377,2,5,3,8,0.625,0,0
39,sc_1968_insc_266,allowed,3.0,0.18051286557563895,2,3,5,8,0.375,1,0
39,sc_1994_insc_221,allowed,5.0,0.18743350655945984,2,5,3,8,0.625,1,0
39,sc_2000_insc_472,allowed,3.0,0.1901637188197505,2,3,5,8,0.375,1,0
39,sc_2002_insc_525,dismissed,6.0,0.173097452051758,2,2,6,8,0.25,0,0
39,sc_2002_insc_544,dismissed,5.0,0.17545002651910757,2,3,5,8,0.375,0,0
39,sc_2007_insc_1267,allowed,5.0,0.18137670140483864,2,5,3,8,0.625,1,0
40,in_abs_train_2222,dismissed,2.0,0.16690897988560963,2,6,2,8,0.75,0,0
40,in_abs_train_3007,dismissed,6.0,0.14670393968250253,2,2,6,8,0.25,0,0
40,in_abs_train_322,allowed,6.0,0.14913182289068055,2,6,2,8,0.75,1,0
40,in_abs_train_5767,allowed,2.0,0.15150159595795062,2,2,6,8,0.25,1,0
40,in_abs_train_6052,allowed,2.0,0.16415039118773805,2,2,6,8,0.25,1,0
40,sc_1989_insc_4,allowed,4.0,0.179319447594828,2,4,4,8,0.5,1,0
40,sc_1997_insc_318,dismissed,4.0,0.18678558838086443,2,4,4,8,0.5,0,0
40,sc_1999_insc_413,dismissed,6.0,0.1735235265532968,2,2,6,8,0.25,0,0
40,sc_2002_insc_204,allowed,5.0,0.23582207786002243,2,5,3,8,0.625,1,0
40,sc_2004_insc_120,dismissed,6.0,0.16915129533729772,2,2,6,8,0.25,0,0
40,sc_2012_insc_165,dismissed,3.0,0.16630440839015662,2,5,3,8,0.625,0,0
40,sc_2019_insc_797,allowed,5.0,0.18098987491411936,2,5,3,8,0.625,1,0
41,in_abs_train_153,allowed,6.0,0.1856329115393525,2,6,2,8,0.75,1,0
41,in_abs_train_2435,dismissed,4.0,0.1887631304933457,2,4,4,8,0.5,0,0
41,in_abs_train_3139,dismissed,6.0,0.1729303436902165,2,2,6,8,0.25,0,0
41,in_abs_train_4969,allowed,3.0,0.19695714192721822,2,3,5,8,0.375,1,0
41,sc_1990_insc_295,allowed,4.0,0.19486068868817985,2,4,4,8,0.5,1,0
41,sc_2003_insc_499,allowed,3.0,0.21405401312686076,2,3,5,8,0.375,1,0
41,sc_2004_insc_57,dismissed,2.0,0.16695622216041853,2,6,2,8,0.75,0,0
41,sc_2011_insc_419,dismissed,2.0,0.18050525978354148,3,5,2,7,0.7142857142857143,0,0
41,sc_2012_insc_491,allowed,3.0,0.1728753419629791,2,3,5,8,0.375,1,0
41,sc_2019_insc_1269,dismissed,3.0,0.18485693922447996,2,5,3,8,0.625,0,0
41,sc_2020_insc_162,dismissed,2.0,0.16211162820723257,2,6,2,8,0.75,0,0
41,sc_2023_insc_600,allowed,3.0,0.18130039939677067,2,3,5,8,0.375,1,0
42,in_abs_train_3055,dismissed,3.0,0.17765886107472192,2,5,3,8,0.625,0,0
42,in_abs_train_537,allowed,4.0,0.1767343016871856,2,4,4,8,0.5,1,0
42,in_abs_train_928,allowed,5.0,0.1277748884680236,2,5,3,8,0.625,1,0
42,sc_1959_insc_113,allowed,4.0,0.20629437365756292,3,4,3,7,0.5714285714285714,1,0
42,sc_1960_insc_229,dismissed,2.0,0.19973165646880017,2,6,2,8,0.75,0,0
42,sc_1996_insc_1242,dismissed,4.0,0.20817824673984214,2,4,4,8,0.5,0,0
42,sc_2007_insc_1044,allowed,3.0,0.1754850897970293,2,3,5,8,0.375,1,0
42,sc_2009_insc_1190,allowed,5.0,0.231792793025768,2,5,3,8,0.625,1,0
42,sc_2011_insc_124,dismissed,5.0,0.190670126391667,2,3,5,8,0.375,0,0
42,sc_2011_insc_501,dismissed,3.0,0.19022980535196377,2,5,3,8,0.625,0,0
42,sc_2013_insc_609,allowed,4.0,0.19316588423660155,2,4,4,8,0.5,1,0
42,sc_2019_insc_558,dismissed,5.0,0.23107991787998505,2,3,5,8,0.375,0,0
43,in_abs_train_1384,dismissed,2.0,0.1569404664064061,2,6,2,8,0.75,0,0
43,in_abs_train_2136,dismissed,4.0,0.23465496936139088,2,4,4,8,0.5,0,0
43,in_abs_train_2241,allowed,3.0,0.2357280482467732,2,3,5,8,0.375,1,0
43,in_abs_train_2252,allowed,4.0,0.19640689596207583,2,4,4,8,0.5,1,0
43,in_abs_train_3575,dismissed,5.0,0.18236168902291713,2,3,5,8,0.375,0,0
43,in_abs_train_5522,dismissed,4.0,0.19917902650182392,2,4,4,8,0.5,0,0
43,sc_1965_insc_110,allowed,2.0,0.17271379801686662,2,2,6,8,0.25,1,0
43,sc_1995_insc_829,dismissed,7.0,0.11486369702281037,2,1,7,8,0.125,0,0
43,sc_1996_insc_1335,allowed,6.0,0.15391964121703555,2,6,2,8,0.75,1,0
43,sc_1997_insc_711,dismissed,2.0,0.21273620977179344,2,6,2,8,0.75,0,0
43,sc_1999_insc_444,allowed,6.0,0.1618467880821241,2,6,2,8,0.75,1,0
43,sc_2001_insc_591,allowed,7.0,0.1458610310969826,2,7,1,8,0.875,1,0
44,in_abs_train_295,allowed,3.0,0.17823018510883212,2,3,5,8,0.375,1,0
44,in_abs_train_3856,dismissed,5.0,0.15961814480623424,2,3,5,8,0.375,0,0
44,sc_1967_insc_107,dismissed,5.0,0.17974838254289163,2,3,5,8,0.375,0,0
44,sc_1971_insc_283,dismissed,2.0,0.1681190326261075,2,6,2,8,0.75,0,0
44,sc_1976_insc_60,dismissed,4.0,0.15705427450053333,2,4,4,8,0.5,0,0
44,sc_1984_insc_118,allowed,7.0,0.12329414596229386,2,7,1,8,0.875,1,0
44,sc_1996_insc_416,dismissed,5.0,0.1785400615308188,3,2,5,7,0.2857142857142857,0,0
44,sc_1997_insc_240,dismissed,1.0,0.11306802145827906,3,6,1,7,0.8571428571428571,0,0
44,sc_2004_insc_368,allowed,6.0,0.16621279279537807,2,6,2,8,0.75,1,0
44,sc_2006_insc_495,allowed,5.0,0.18546744167405407,2,5,3,8,0.625,1,0
44,sc_2022_insc_899,allowed,3.0,0.21614694009107568,2,3,5,8,0.375,1,0
44,sc_2023_insc_786,allowed,5.0,0.17320460392676798,2,5,3,8,0.625,1,0
45,in_abs_train_671,dismissed,2.0,0.13841088589975514,2,6,2,8,0.75,0,0
45,in_abs_train_6844,dismissed,4.0,0.16005637608913215,2,4,4,8,0.5,0,0
45,sc_1970_insc_19,dismissed,5.0,0.16509766383232205,2,3,5,8,0.375,0,0
45,sc_1972_insc_197,allowed,5.0,0.1635404310148735,2,5,3,8,0.625,1,0
45,sc_1972_insc_213,allowed,4.0,0.19101232897755202,2,4,4,8,0.5,1,0
45,sc_1978_insc_171,dismissed,6.0,0.15881903708938752,2,2,6,8,0.25,0,0
45,sc_1984_insc_39,dismissed,6.0,0.1867052523667662,2,2,6,8,0.25,0,0
45,sc_2003_insc_24,dismissed,3.0,0.1749571599349395,2,5,3,8,0.625,0,0
45,sc_2012_insc_41,allowed,6.0,0.1625426283372633,2,6,2,8,0.75,1,0
45,sc_2015_insc_153,allowed,4.0,0.2102587417654351,3,4,3,7,0.5714285714285714,1,0
45,sc_2019_insc_1214,allowed,5.0,0.16978847134007657,2,5,3,8,0.625,1,0
45,sc_2022_insc_129,allowed,2.0,0.17764248652374237,2,2,6,8,0.25,1,0
46,in_abs_train_3311,allowed,2.0,0.18686240330588422,2,2,6,8,0.25,1,0
46,in_abs_train_6542,dismissed,5.0,0.1367864497893784,3,2,5,7,0.2857142857142857,0,0
46,in_abs_train_6726,dismissed,5.0,0.18225405005669942,2,3,5,8,0.375,0,0
46,sc_1968_insc_284,dismissed,3.0,0.1955719976121326,2,5,3,8,0.625,0,0
46,sc_1986_insc_129,allowed,3.0,0.19685832569852207,2,3,5,8,0.375,1,0
46,sc_2004_insc_138,allowed,5.0,0.2147364230889928,2,5,3,8,0.625,1,0
46,sc_2009_insc_1102,dismissed,4.0,0.18034165601428348,2,4,4,8,0.5,0,0
46,sc_2009_insc_480,allowed,5.0,0.2396346898890356,2,5,3,8,0.625,1,0
46,sc_2013_insc_206,allowed,5.0,0.1837598393867076,2,5,3,8,0.625,1,0
46,sc_2015_insc_1006,allowed,5.0,0.19656314586539356,2,5,3,8,0.625,1,0
46,sc_2015_insc_770,dismissed,4.0,0.16999699877302757,2,4,4,8,0.5,0,0
46,sc_2019_insc_696,dismissed,5.0,0.18233632276157782,2,3,5,8,0.375,0,0
47,in_abs_train_2784,dismissed,3.0,0.19199925221696182,2,5,3,8,0.625,0,0
47,sc_1962_insc_72,dismissed,6.0,0.17857936714383763,2,2,6,8,0.25,0,0
47,sc_1971_insc_294,allowed,4.0,0.19378103915255748,2,4,4,8,0.5,1,0
47,sc_1973_insc_134,dismissed,5.0,0.19736633416432356,2,3,5,8,0.375,0,0
47,sc_1995_insc_138,allowed,3.0,0.18106830486527925,2,3,5,8,0.375,1,0
47,sc_1996_insc_1475,dismissed,5.0,0.23240293645988722,2,3,5,8,0.375,0,0
47,sc_1997_insc_529,allowed,2.0,0.15567082658610124,2,2,6,8,0.25,1,0
47,sc_2003_insc_296,allowed,3.0,0.1862392931029013,2,3,5,8,0.375,1,0
47,sc_2008_insc_1030,dismissed,4.0,0.1818097904523756,2,4,4,8,0.5,0,0
47,sc_2009_insc_246,allowed,5.0,0.14915119590895481,2,5,3,8,0.625,1,0
47,sc_2009_insc_69,dismissed,3.0,0.19025148741319853,2,5,3,8,0.625,0,0
47,sc_2014_insc_322,allowed,3.0,0.19082775853271075,2,3,5,8,0.375,1,0
48,sc_1954_insc_109,allowed,4.0,0.218702516104857,2,4,4,8,0.5,1,0
48,sc_1955_insc_64,dismissed,7.0,0.14211274308108945,2,1,7,8,0.125,0,0
48,sc_1962_insc_323,dismissed,4.0,0.20526451898511577,2,4,4,8,0.5,0,0
48,sc_1968_insc_175,dismissed,5.0,0.17784378278143775,2,3,5,8,0.375,0,0
48,sc_1971_insc_338,allowed,4.0,0.17898839933977365,2,4,4,8,0.5,1,0
48,sc_1989_insc_93,allowed,6.0,0.15756012020958904,2,6,2,8,0.75,1,0
48,sc_1995_insc_669,allowed,4.0,0.1864269653050683,2,4,4,8,0.5,1,0
48,sc_1996_insc_886,dismissed,4.0,0.19051400481260505,2,4,4,8,0.5,0,0
48,sc_2001_insc_186,dismissed,5.0,0.18629617117068492,2,3,5,8,0.375,0,0
48,sc_2007_insc_689,allowed,6.0,0.15816842289154937,2,6,2,8,0.75,1,0
48,sc_2014_insc_460,dismissed,2.0,0.17962090554115143,2,6,2,8,0.75,0,0
48,sc_2018_insc_1076,allowed,1.0,0.12363487796925371,2,1,7,8,0.125,1,0
49,in_abs_train_3357,allowed,4.0,0.18389611478367177,2,4,4,8,0.5,1,0
49,in_abs_train_3794,allowed,3.0,0.20630955481406116,3,3,4,7,0.42857142857142855,1,0
49,sc_1960_insc_78,dismissed,6.0,0.16871819407610555,2,2,6,8,0.25,0,0
49,sc_1988_insc_217,allowed,4.0,0.21411313921366096,2,4,4,8,0.5,1,0
49,sc_1994_insc_401,dismissed,3.0,0.18367603327573875,2,5,3,8,0.625,0,0
49,sc_1998_insc_486,allowed,5.0,0.2043296627034255,2,5,3,8,0.625,1,0
49,sc_1999_insc_87,dismissed,1.0,0.13965647728021513,3,6,1,7,0.8571428571428571,0,0
49,sc_2003_insc_607,dismissed,4.0,0.22002275653408476,2,4,4,8,0.5,0,0
49,sc_2010_insc_14,allowed,6.0,0.10860128720845501,2,6,2,8,0.75,1,0
49,sc_2011_insc_358,dismissed,5.0,0.17155397617388943,2,3,5,8,0.375,0,0
49,sc_2018_insc_262,dismissed,6.0,0.21304025276153626,2,2,6,8,0.25,0,0
49,sc_2023_insc_527,allowed,3.0,0.1806788167479203,2,3,5,8,0.375,1,0
50,in_abs_train_1147,dismissed,6.0,0.16236866945759137,2,2,6,8,0.25,0,0
50,in_abs_train_2121,dismissed,4.0,0.2011712773049373,2,4,4,8,0.5,0,0
50,sc_1965_insc_296,dismissed,2.0,0.21720989505002147,2,6,2,8,0.75,0,0
50,sc_1994_insc_368,allowed,3.0,0.23126505466715908,2,3,5,8,0.375,1,0
50,sc_2002_insc_11,allowed,5.0,0.26974691802009726,2,5,3,8,0.625,1,0
50,sc_2002_insc_476,allowed,1.0,0.18663376513353128,2,1,7,8,0.125,1,0
50,sc_2003_insc_171,dismissed,3.0,0.18183997361910442,2,5,3,8,0.625,0,0
